date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:04:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:04:37%20GMT	https://www.uxpert.com/?p=3192	/Users/sait/Desktop/uxpert_full/www.uxpert.com/index89ee.html	(from https://www.uxpert.com/work/b2b/sealights-quality-intelligence)
19:04:39	2266/2266	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:04:39%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fb2b%2Fsealights-quality-intelligence&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed3849	(from https://www.uxpert.com/work/b2b/sealights-quality-intelligence)
19:04:41	7681/7681	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:04:41%20GMT	https://www.uxpert.com/wp-json/wp/v2/posts/4256	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/posts/4256.json	(from https://www.uxpert.com/work/pango)
19:04:41	32248097/32248097	---M--	200	added ('OK')	video/mp4	etag:%22665d6006-1ec1121%22	https://www.uxpert.com/wp-content/uploads/2024/06/Dominos-Meal-Order-Sequence-1.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2024/06/Dominos-Meal-Order-Sequence-1.mp4	(from https://www.uxpert.com/work/pizza-online)
19:04:43	2056/2056	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:04:42%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fpango	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed2797.json	(from https://www.uxpert.com/work/pango)
19:04:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:04:43%20GMT	https://www.uxpert.com/?p=4256	/Users/sait/Desktop/uxpert_full/www.uxpert.com/indexe08e.html	(from https://www.uxpert.com/work/pango)
19:04:43	14582827/14582827	---M--	200	added ('OK')	video/mp4	etag:%22665c1a21-de842b%22	https://www.uxpert.com/wp-content/uploads/2024/06/Dominos-Tracker.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2024/06/Dominos-Tracker.mp4	(from https://www.uxpert.com/work/pizza-online)
19:04:45	2199/2199	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:04:45%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fpango&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed6b2c	(from https://www.uxpert.com/work/pango)
19:04:50	4007978/4007978	---M--	200	added ('OK')	video/mp4	etag:%2262a1bb02-3d282a%22	https://www.uxpert.com/wp-content/uploads/2022/05/on-street-parking.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/05/on-street-parking.mp4	(from https://www.uxpert.com/work/pango)
19:04:50	7706/7706	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:04:50%20GMT	https://www.uxpert.com/wp-json/wp/v2/posts/8925	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/posts/8925.json	(from https://www.uxpert.com/work/nayax-core)
19:04:52	2045/2045	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:04:51%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fnayax-core	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embedfc5a.json	(from https://www.uxpert.com/work/nayax-core)
19:04:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:04:52%20GMT	https://www.uxpert.com/?p=8925	/Users/sait/Desktop/uxpert_full/www.uxpert.com/index30c3.html	(from https://www.uxpert.com/work/nayax-core)
19:04:54	2188/2188	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:04:54%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fnayax-core&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed6d13	(from https://www.uxpert.com/work/nayax-core)
19:04:56	110787/110787	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2016:04:55%20GMT	https://www.uxpert.com/work/apps/isr-app?lang=he	/Users/sait/Desktop/uxpert_full/www.uxpert.com/work/apps/isr-app64f4.html	(from https://www.uxpert.com/work/apps/isr-app)
19:04:56	5405486/5405486	---M--	200	added ('OK')	video/mp4	etag:%2262a1d1c4-527b2e%22	https://www.uxpert.com/wp-content/uploads/2022/05/fueling-mockup-1.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/05/fueling-mockup-1.mp4	(from https://www.uxpert.com/work/pango)
19:04:57	7817/7817	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:04:57%20GMT	https://www.uxpert.com/wp-json/wp/v2/posts/3993	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/posts/3993.json	(from https://www.uxpert.com/work/apps/isr-app)
19:04:59	2069/2069	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:04:58%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fapps%2Fisr-app	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed9eda.json	(from https://www.uxpert.com/work/apps/isr-app)
19:04:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:04:59%20GMT	https://www.uxpert.com/?p=3993	/Users/sait/Desktop/uxpert_full/www.uxpert.com/index9f49.html	(from https://www.uxpert.com/work/apps/isr-app)
19:05:00	8725745/8725745	---M--	200	added ('OK')	video/mp4	etag:%2262a1bb04-8524f1%22	https://www.uxpert.com/wp-content/uploads/2022/05/pango-cards-video.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/05/pango-cards-video.mp4	(from https://www.uxpert.com/work/pango)
19:05:00	2210/2210	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:05:00%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fapps%2Fisr-app&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed9696	(from https://www.uxpert.com/work/apps/isr-app)
19:05:14	766352653/766352653	---M--	200	added ('OK')	video/mp4	etag:%225f244d32-2dad9d0d%22	https://www.uxpert.com/wp-content/uploads/2020/07/D02L09-Aluma-Kushnir.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/D02L09-Aluma-Kushnir.mp4	(from https://www.uxpert.com/about)
19:05:15	7694007/7694007	---M--	200	added ('OK')	video/mp4	etag:%22620e416f-7566b7%22	https://www.uxpert.com/wp-content/uploads/2022/02/first-time-2.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/02/first-time-2.mp4	(from https://www.uxpert.com/work/apps/isr-app)
19:05:15	4410896/4410896	---M--	200	added ('OK')	video/mp4	etag:%22620e4979-434e10%22	https://www.uxpert.com/wp-content/uploads/2022/02/second-time2.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/02/second-time2.mp4	(from https://www.uxpert.com/work/apps/isr-app)
19:05:15	2799592/2799592	---M--	200	added ('OK')	video/mp4	etag:%22620e4e8b-2ab7e8%22	https://www.uxpert.com/wp-content/uploads/2022/02/timedate2.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/02/timedate2.mp4	(from https://www.uxpert.com/work/apps/isr-app)
19:05:17	263776/263776	---M-Z	200	added ('OK')	text/css	etag:%22691caf8e-77c7%22	https://www.uxpert.com/wp-content/cache/min/1/wp-content/themes/uxpert/style-rtl.css?ver=1763487630	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/cache/min/1/wp-content/themes/uxpert/style-rtlbc1a.css	(from https://www.uxpert.com/about?lang=he)
19:05:19	116125/116125	---MCZ	200	added ('OK')	text/css	etag:W/%226876b729-1c59d%22	https://www.uxpert.com/wp-includes/css/dist/block-library/style-rtl.min.css?ver=6.8.3	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-includes/css/dist/block-library/style-rtl.min32d4.css	(from https://www.uxpert.com/about?lang=he)
19:05:19	3626934/3626934	---M--	200	added ('OK')	video/mp4	etag:%22620e56e8-3757b6%22	https://www.uxpert.com/wp-content/uploads/2022/02/Route2.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/02/Route2.mp4	(from https://www.uxpert.com/work/apps/isr-app)
19:05:20	129/129	---M-Z	200	added ('OK')	text/css	etag:%22691caf8e-6e%22	https://www.uxpert.com/wp-content/cache/min/1/wp-content/plugins/contact-form-7/includes/css/styles-rtl.css?ver=1763487630	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/cache/min/1/wp-content/plugins/contact-form-7/includes/css/styles-rtlbc1a.css	(from https://www.uxpert.com/about?lang=he)
19:05:22	7082/7082	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:05:22%20GMT	https://www.uxpert.com/wp-json/wp/v2/pages/6293	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/pages/6293.json	(from https://www.uxpert.com/about?lang=he)
19:05:23	8834076/8834076	---M--	200	added ('OK')	video/mp4	etag:%22620e5bf9-86cc1c%22	https://www.uxpert.com/wp-content/uploads/2022/02/alert2.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/02/alert2.mp4	(from https://www.uxpert.com/work/apps/isr-app)
19:05:24	2206/2206	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:05:23%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fabout%3Flang%3Dhe	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed22f3.json	(from https://www.uxpert.com/about?lang=he)
19:05:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:05:24%20GMT	https://www.uxpert.com/?p=6293&lang=he	/Users/sait/Desktop/uxpert_full/www.uxpert.com/indexb036.html	(from https://www.uxpert.com/about?lang=he)
19:05:25	2372/2372	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:05:25%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fabout%3Flang%3Dhe&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed646a	(from https://www.uxpert.com/about?lang=he)
19:05:25	51949/51949	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22648881ce-caed%22	https://www.uxpert.com/wp-content/uploads/2023/06/maya-2.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/06/maya-2.svg	(from https://www.uxpert.com/about?lang=he)
19:05:27	23708/23708	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19c5ef-5c9c%22	https://www.uxpert.com/wp-content/uploads/2020/07/lulu_.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/lulu_.svg	(from https://www.uxpert.com/about?lang=he)
19:05:28	14010/14010	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22610018fc-36ba%22	https://www.uxpert.com/wp-content/uploads/2021/07/shani.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2021/07/shani.svg	(from https://www.uxpert.com/about?lang=he)
19:05:29	6932/6932	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19c5fc-1b14%22	https://www.uxpert.com/wp-content/uploads/2020/07/maayan_for_svg_2.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/maayan_for_svg_2.svg	(from https://www.uxpert.com/about?lang=he)
19:05:52	321271381/321271381	---M--	200	added ('OK')	video/mp4	etag:%225f24ff3f-13263655%22	https://www.uxpert.com/wp-content/uploads/2020/08/SmartTour-final.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/08/SmartTour-final.mp4	(from https://www.uxpert.com/about)
19:06:00	91043215/91043215	---M--	200	added ('OK')	video/mp4	etag:%22631b0c30-56d358f%22	https://www.uxpert.com/wp-content/uploads/2022/02/UXPERT-Rail-App-ENG_v05.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/02/UXPERT-Rail-App-ENG_v05.mp4	(from https://www.uxpert.com/work/apps/isr-app)
19:08:10	1246239192/1246239192	---M--	200	added ('OK')	video/mp4	etag:%2266c209a1-4a4819d8%22	https://www.uxpert.com/wp-content/uploads/2024/08/Einat-UXI-Live-2024.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2024/08/Einat-UXI-Live-2024.mp4	(from https://www.uxpert.com/about)
19:10:38	1659839341/1659839341	---M--	200	added ('OK')	video/mp4	etag:%2264e49b38-62ef236d%22	https://www.uxpert.com/wp-content/uploads/2022/02/10-%d7%a0%d7%99%d7%a6%d7%9f-%d7%90%d7%91%d7%99%d7%98%d7%95%d7%91-%d7%94%d7%a8%d7%a6%d7%90%d7%94-%d7%91-UXI.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/02/10-%d7%a0%d7%99%d7%a6%d7%9f-%d7%90%d7%91%d7%99%d7%98%d7%95%d7%91-%d7%94%d7%a8%d7%a6%d7%90%d7%94-%d7%91-UXI.mp4	(from https://www.uxpert.com/about)
19:10:42	115537/115537	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2016:10:41%20GMT	https://www.uxpert.com/category/work-he?lang=he/feed	/Users/sait/Desktop/uxpert_full/www.uxpert.com/category/work-he9f2b.html	(from https://www.uxpert.com/category/work-he?lang=he)
19:10:43	4637/4637	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:10:43%20GMT	https://www.uxpert.com/wp-json/wp/v2/categories/39	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/categories/39.json	(from https://www.uxpert.com/category/work-he?lang=he)
19:10:45	7815/7815	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:10:45%20GMT	https://www.uxpert.com/wp-json/wp/v2/posts/4847	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/posts/4847.json	(from https://www.uxpert.com/work/philharmonic)
19:10:47	2076/2076	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:10:46%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fphilharmonic	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed1fde.json	(from https://www.uxpert.com/work/philharmonic)
19:10:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:10:47%20GMT	https://www.uxpert.com/?p=4847	/Users/sait/Desktop/uxpert_full/www.uxpert.com/index1fea.html	(from https://www.uxpert.com/work/philharmonic)
19:10:49	2219/2219	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:10:49%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fphilharmonic&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embeda6d2	(from https://www.uxpert.com/work/philharmonic)
19:10:54	7993/7993	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:10:53%20GMT	https://www.uxpert.com/wp-json/wp/v2/posts/6910	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/posts/6910.json	(from https://www.uxpert.com/work/pension-clearinghouse)
19:10:54	7718216/7718216	---M--	200	added ('OK')	video/mp4	etag:%22648b1ab0-75c548%22	https://www.uxpert.com/wp-content/uploads/2023/06/%d7%a7%d7%95%d7%a0%d7%a6%d7%a8%d7%98.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/06/%d7%a7%d7%95%d7%a0%d7%a6%d7%a8%d7%98.mp4	(from https://www.uxpert.com/work/philharmonic)
19:10:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:10:56%20GMT	https://www.uxpert.com/?p=6910	/Users/sait/Desktop/uxpert_full/www.uxpert.com/index12c3.html	(from https://www.uxpert.com/work/pension-clearinghouse)
19:10:56	2100/2100	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:10:56%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fpension-clearinghouse	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embedc4cc.json	(from https://www.uxpert.com/work/pension-clearinghouse)
19:10:57	2243/2243	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:10:57%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fpension-clearinghouse&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed5890	(from https://www.uxpert.com/work/pension-clearinghouse)
19:10:59	8759/8759	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:10:59%20GMT	https://www.uxpert.com/wp-json/wp/v2/posts/162	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/posts/162.json	(from https://www.uxpert.com/work/pos/dominos-pos)
19:11:01	2214/2214	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:11:00%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fpos%2Fdominos-pos	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed5e90.json	(from https://www.uxpert.com/work/pos/dominos-pos)
19:11:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:11:01%20GMT	https://www.uxpert.com/?p=162	/Users/sait/Desktop/uxpert_full/www.uxpert.com/indexbbc7.html	(from https://www.uxpert.com/work/pos/dominos-pos)
19:11:02	2365/2365	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:11:02%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fpos%2Fdominos-pos&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed1061	(from https://www.uxpert.com/work/pos/dominos-pos)
19:11:03	8041/8041	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:11:03%20GMT	https://www.uxpert.com/wp-json/wp/v2/posts/345	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/posts/345.json	(from https://www.uxpert.com/work/apps/leumi-digital-account)
19:11:04	6137384/6137384	---M--	200	added ('OK')	video/mp4	etag:%2264884d68-5da628%22	https://www.uxpert.com/wp-content/uploads/2023/06/%d7%95%d7%99%d7%93%d7%90%d7%95-%d7%a0%d7%92%d7%a0%d7%99%d7%9d-1270x1270-1.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/06/%d7%95%d7%99%d7%93%d7%90%d7%95-%d7%a0%d7%92%d7%a0%d7%99%d7%9d-1270x1270-1.mp4	(from https://www.uxpert.com/work/philharmonic)
19:11:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:11:05%20GMT	https://www.uxpert.com/?p=345	/Users/sait/Desktop/uxpert_full/www.uxpert.com/index50ca.html	(from https://www.uxpert.com/work/apps/leumi-digital-account)
19:11:05	2109/2109	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:11:05%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fapps%2Fleumi-digital-account	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed3f29.json	(from https://www.uxpert.com/work/apps/leumi-digital-account)
19:11:06	2250/2250	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:11:06%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fapps%2Fleumi-digital-account&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embede40e	(from https://www.uxpert.com/work/apps/leumi-digital-account)
19:11:09	802330/802330	---M--	200	added ('OK')	video/quicktime	etag:%225f3a6e1b-c3e1a%22	https://www.uxpert.com/wp-content/uploads/2020/07/acoount-opening-1-720.mov	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/acoount-opening-1-720.qt	(from https://www.uxpert.com/work/apps/leumi-digital-account)
19:11:23	1551708/1551708	---M--	200	added ('OK')	video/quicktime	etag:%225f3abccd-17ad5c%22	https://www.uxpert.com/wp-content/uploads/2020/07/account-opening-2-720.mov	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/account-opening-2-720.qt	(from https://www.uxpert.com/work/apps/leumi-digital-account)
19:11:23	8008/8008	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:11:22%20GMT	https://www.uxpert.com/wp-json/wp/v2/posts/2753	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/posts/2753.json	(from https://www.uxpert.com/work/websites/gift-card-order)
19:11:25	2096/2096	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:11:25%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fwebsites%2Fgift-card-order	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embedee6b.json	(from https://www.uxpert.com/work/websites/gift-card-order)
19:11:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:11:25%20GMT	https://www.uxpert.com/?p=2753	/Users/sait/Desktop/uxpert_full/www.uxpert.com/index9178.html	(from https://www.uxpert.com/work/websites/gift-card-order)
19:11:26	2237/2237	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:11:26%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fwebsites%2Fgift-card-order&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed105c	(from https://www.uxpert.com/work/websites/gift-card-order)
19:11:30	8114/8114	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:11:29%20GMT	https://www.uxpert.com/wp-json/wp/v2/posts/4690	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/posts/4690.json	(from https://www.uxpert.com/work/websites/bestie-price-comparison)
19:11:32	2109/2109	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:11:32%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fwebsites%2Fbestie-price-comparison	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed7642.json	(from https://www.uxpert.com/work/websites/bestie-price-comparison)
19:11:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:11:33%20GMT	https://www.uxpert.com/?p=4690	/Users/sait/Desktop/uxpert_full/www.uxpert.com/index900c.html	(from https://www.uxpert.com/work/websites/bestie-price-comparison)
19:11:34	2250/2250	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2016:11:34%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fwebsites%2Fbestie-price-comparison&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed5c22	(from https://www.uxpert.com/work/websites/bestie-price-comparison)
19:11:34	1357158/1357158	---M--	200	added ('OK')	video/quicktime	etag:%225f562b95-14b566%22	https://www.uxpert.com/wp-content/uploads/2020/09/gift-card-web-2-big-720.mov	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/09/gift-card-web-2-big-720.qt	(from https://www.uxpert.com/work/websites/gift-card-order)
19:11:34	3477455/3477455	---M--	200	added ('OK')	video/quicktime	etag:%225f3e18fd-350fcf%22	https://www.uxpert.com/wp-content/uploads/2020/08/gift-card-website-1-720.mov	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/08/gift-card-website-1-720.qt	(from https://www.uxpert.com/work/websites/gift-card-order)
19:11:42	7824/7824	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:11:42%20GMT	https://www.uxpert.com/wp-json/wp/v2/posts/4508	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/posts/4508.json	(from https://www.uxpert.com/work/websites/marpet)
19:11:42	64871161/64871161	---M--	200	added ('OK')	video/quicktime	etag:%2264996777-3dddaf9%22	https://www.uxpert.com/wp-content/uploads/2023/06/Home-Page-new.mov	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/06/Home-Page-new.qt	(from https://www.uxpert.com/work/philharmonic)
19:11:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2016:11:43%20GMT	https://www.uxpert.com/?p=4508	/Users/sait/Desktop/uxpert_full/www.uxpert.com/indexa5dd.html	(from https://www.uxpert.com/work/websites/marpet)
19:11:44	5394682/5394682	---M--	200	added ('OK')	video/mp4	etag:%2263f0e16d-5250fa%22	https://www.uxpert.com/wp-content/uploads/2023/02/Swipe.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/02/Swipe.mp4	(from https://www.uxpert.com/work/websites/bestie-price-comparison)
19:11:44	2069/2069	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:11:44%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fwork%2Fwebsites%2Fmarpet	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embeda6ef.json	(from https://www.uxpert.com/work/websites/marpet)
